,author,date,n_likes,n_reposts,with_photo,is_repost?,text,translation
7031,dying,2015-02-15,678,2,False,False,хотеть,want
7032,dying,2015-02-15,708,1,False,False,14 февраль похуй,February 14
7033,dying,2015-02-15,1253,9,False,False,интернет весь несчастный видеть жизнь веселый ах лживый тварь,internet whole miserable see life hilarious ah deceitful creature
7034,dying,2015-02-14,812,6,False,False,хватать тепло забота мочь нажираться,grab heat care be able to get drunk
7035,dying,2015-02-14,1077,7,False,False,писать,write
7036,dying,2015-02-14,1020,6,False,False,просто кончаться,just run out
7037,dying,2015-02-14,1058,4,False,False,suka ya ne mogu bez tebya,suka ya ne mogu bez tebya
7038,dying,2015-02-14,878,4,False,False,говнюк любить,shitty love
7039,dying,2015-02-14,604,2,False,False,похожий ангелочек,similar angel
7040,dying,2015-02-14,729,3,False,False,14 февраль проводить бутылочка хороший алкоголь,14 February spend a bottle of good alcohol
7041,dying,2015-02-14,1038,4,False,False,сегодня любить завтра идти нахуй,love today go fuck yourself tomorrow
7042,dying,2015-02-14,662,3,False,False,нужный поддержка внимание который,necessary support attention which
7043,dying,2015-02-14,973,3,False,False,день блювотина,puke day
7044,dying,2015-02-14,711,4,False,False,описывать слово описывать верно долбоеб,describe word describe right motherfucker
7045,dying,2015-02-14,662,3,False,False,добиваться хотеть подыхать,strive to want to die
7046,dying,2015-02-14,1123,12,False,False,каждый свидание вселяться кличко,every date move in klitschko
7047,dying,2015-02-14,768,9,False,False,хотеть посмотреть истекать кровь,want to watch bleed
7048,dying,2015-02-14,925,13,False,False,жить стесняться,live shy
7049,dying,2015-02-14,955,12,False,False,подарить валентинка сатана,give valentine to satan
7050,dying,2015-02-14,1087,3,False,False,прямой видеть завтра лента инстаграм фоткать цветок,direct see tomorrow instagram feed photo flower
7051,dying,2015-02-14,904,2,False,False,бесить господи ебать твой мать,piss off lord fuck your mother
7052,dying,2015-02-14,641,4,False,False,случай грусть разбивать стекло молоток скрываться осколок,case sadness break glass hammer hide shard
7053,dying,2015-02-14,744,2,False,False,ценить нужно потерять иметь,appreciate to lose to have
7054,dying,2015-02-14,1578,15,False,False,сорянин винкс щас магия ебало прилетать,soryanin winx right now magic fucked to fly
7055,dying,2015-02-14,1420,20,False,False,наш страна подросток переть минералка,our country teen shove mineral water
7056,dying,2015-02-14,1071,3,False,False,окей гугл отпускать весь,ok google let go all
7057,dying,2015-02-14,918,7,False,False,обида просто сделать вывод,resentment just to conclude
7058,dying,2015-02-14,826,10,False,False,писать хотеться жить,write want to live
7059,dying,2015-02-14,2849,21,False,False,день психический больной,mental patient day
7060,dying,2015-02-14,975,7,False,False,бесить сука мочь,piss off the bitch
7061,dying,2015-02-14,1018,3,False,False,какой-то слишком милый,some too cute
7062,dying,2015-02-14,708,5,False,False,никто ничто порча виноватый,nobody nothing spoiling guilty
7063,dying,2015-02-14,719,3,False,False,тошнить твой безразличие,sicken your indifference
7064,dying,2015-02-14,939,1,False,False,онлайн твой бесить друг удалять мочь,online your piss off friend can delete
7065,dying,2015-02-14,687,3,False,False,видеться сон,see a dream
7066,dying,2015-02-14,909,3,False,False,умирать весь девка,die whole wench
7067,dying,2015-02-14,815,2,False,False,самый грустный ебать мир,the saddest fuck world
7068,dying,2015-02-14,667,2,False,False,познакомиться жизнь покатиться вниз,meet life roll down
7069,dying,2015-02-14,677,2,False,False,ночь искренний,sincere night
7070,dying,2015-02-13,775,4,False,False,самый милый ебать мир твой,the cutest fuck in the world is yours
7071,dying,2015-02-13,910,9,False,False,везти любовь повезти алкоголизм,carry love carry alcoholism
7072,dying,2015-02-13,839,1,False,False,хотеть обнимать целый день напролет,want to hug all day long
7073,dying,2015-02-13,1139,8,False,False,алгебра хуй понимать,understand algebra
7074,dying,2015-02-13,838,6,False,False,место автобус садиться героин,seat bus sit down heroin
7075,dying,2015-02-13,495,1,False,False,похожий ангелочек,similar angel
7076,dying,2015-02-13,427,1,False,False,38000 3 спасибо !!!,38000 3 thanks!!!
7077,dying,2015-02-13,670,3,False,False,мало,few
7078,dying,2015-02-13,1221,22,False,False,долбоеб искусство,motherfucker art
7079,dying,2015-02-13,860,2,False,False,присниться сон спайс влюблять,have a dream spice fall in love
7080,dying,2015-02-13,838,4,False,False,лень убивать,too lazy to kill
7081,dying,2015-02-13,1032,15,False,False,удовольствие убивать человек мама разрешать,pleasure to kill man mama allow
7082,dying,2015-02-13,978,5,False,False,мама пошленький,mom vulgar
7083,dying,2015-02-13,1169,14,False,False,любить делиться человек,love to share man
7084,dying,2015-02-13,963,7,False,False,дот любовь задрота,dot love nerd
7085,dying,2015-02-13,733,12,False,False,хотеть море топить человек,want the sea to drown man
7086,dying,2015-02-13,1308,13,False,False,худенький бегемотик,skinny hippo
7087,dying,2015-02-13,833,13,False,False,жить выебываться,live fuck
7088,dying,2015-02-13,970,10,False,False,делать человек больно очередь,make a man hurt turn
7089,dying,2015-02-13,1103,10,False,False,50 оттенок синяк глаз,50 shade bruise eye
7090,dying,2015-02-13,589,3,False,False,любить любить пожирать,love love devour
7091,dying,2015-02-13,1255,9,False,False,любой девушка хотеть парень который волноваться романтичный время зверь сказать,any girl want guy who freak out romantic time beast say
7092,dying,2015-02-13,1069,1,False,False,хватить кидать стена запись намек равный понимать сделать вид понимать,stop throwing wall entry hint equal to understand pretend to understand
7093,dying,2015-02-13,721,6,False,False,ой идти нахуй свой любовь,oh go fuck your love
7094,dying,2015-02-13,835,8,False,False,спонсор жизнь ебаный пиздец ебаный пиздец сдыхать,sponsor life fucking fucked up fucked up
7095,dying,2015-02-13,889,11,False,False,ох прощать забывать существовать что-то нужно,oh forgive forget to exist something needs
7096,dying,2015-02-13,795,9,False,False,вечно плохо странно сдыхать,forever bad strange to breathe
7097,dying,2015-02-13,1643,17,False,False,репост элитный элита,repost elite elite
7098,dying,2015-02-13,858,7,False,False,весь милый сжигать,all cute burn
7099,dying,2015-02-13,1498,11,False,False,тип человек который кто-то влюбляться,the type of person who falls in love with someone
7100,dying,2015-02-13,728,3,False,False,общаться мразь,communicate scum
7101,dying,2015-02-13,842,2,False,False,когда-нибудь хотеть заново устраивать свой спальня поменять прическа весь одежда полностью изменять затем понимать это потребовать время деньги просто падать кровать ненавидеть,ever want to redecorate your bedroom change hairstyle all clothes completely change then realize it takes time money just fall off the bed hate
7102,dying,2015-02-13,910,8,False,False,анорексичка просто внутри съедать,anorexic just eat inside
7103,dying,2015-02-13,512,0,False,False,откуда род планета лузер,where is the planet loser from
7104,dying,2015-02-13,640,6,False,False,бросать друг вредный привычка отлично,throwing friend bad habit excellent
7105,dying,2015-02-13,742,9,False,False,нужный мама хлеб сходить,the right mama bread to go
7106,dying,2015-02-13,624,2,False,False,уебывать делать доверие пропадать,fuck off make trust disappear
7107,dying,2015-02-13,963,9,False,False,фильм любовь вау жизнь блять пиздец че нахуй,movie love wow life fucking fucked up che fuck
7108,dying,2015-02-12,733,5,False,False,весь понтовой шлюха убогий,the whole pontoon slut is wretched
7109,dying,2015-02-12,1011,7,False,False,K Ａ Ｋ Ｚ Ｈ Ｅ V S E Z A E B A L O,K Ａ Ｋ Ｚ Ｈ Ｅ V S E Z A E B A L O
7110,dying,2015-02-12,1012,7,False,False,окей гугл переставать пинать хуй взяться учеба,ok google stop kicking dick take study
7111,dying,2015-02-12,1322,14,False,False,хотеть оп ляшка худой хотеть оп любимый рядом хотеть оп весь экзамен сотка хотеть оп жить граница,want op lyashka thin want op favorite next to want op the whole exam weaving want op live border
7112,dying,2015-02-12,853,6,False,False,терять кроме вес,lose besides weight
7113,dying,2015-02-12,673,5,False,False,одиночество сеть,loneliness network
7114,dying,2015-02-12,696,2,False,False,весь весь,all all
7115,dying,2015-02-12,575,1,False,False,заебаться учиться,fuck study
7116,dying,2015-02-12,648,6,False,False,написать зассать,write piss
7117,dying,2015-02-12,813,5,False,False,грустный девушка выходить замуж выходить вискарь,sad girl get married go whiskey
7118,dying,2015-02-12,675,3,False,False,переживать,worry
7119,dying,2015-02-12,627,7,False,False,привыкать,get used to
7120,dying,2015-02-12,704,8,False,False,везти любовь повезти алкоголизм,carry love carry alcoholism
7121,dying,2015-02-12,569,2,False,False,хотеть обнимать целый день напролет,want to hug all day long
7122,dying,2015-02-12,721,11,False,False,14 февраль 14 февирать 14 февр 14 февр 14 фев 14 фе 14 ф 14 1 бутылка недостаточно,14 Feb 14 Feb 14 Feb 14 Feb 14 Feb 14 Feb 14 f 14 1 bottle is not enough
7123,dying,2015-02-12,725,6,False,False,нежный хуета подснежный,gentle hueta snowy
7124,dying,2015-02-12,519,6,False,False,терять кроме вес,lose besides weight
7125,dying,2015-02-12,715,3,False,False,хотеть барби сучка который,want barbie bitch who
7126,dying,2015-02-12,604,5,False,False,мудак долго жить,asshole live long
7127,dying,2015-02-12,440,0,False,False,секс наркотик любовь,sex drug love
7128,dying,2015-02-12,564,7,False,False,стонать сука смеяться продолжать,moan bitch laugh continue
7129,dying,2015-02-12,752,3,False,False,сколько радость приносить твой смех,how much joy your laughter brings
7130,dying,2015-02-12,510,6,False,False,бля самый уебищный жизнь,fucking the most skanky life
7131,dying,2015-02-12,524,3,False,False,встречать мразь,meet scum
7132,dying,2015-02-12,606,6,False,False,конец это знать,the end is to know
7133,dying,2015-02-12,710,5,False,False,улыбаться каждый день научаться жить,smile every day learn to live
7134,dying,2015-02-12,448,0,False,False,готовый отдавать кокаин,ready to give cocaine
7135,dying,2015-02-12,527,4,False,False,давать вместе сдыхать передоза,give together to breathe an overdose
7136,dying,2015-02-12,452,5,False,False,утапливать море,sink the sea
7137,dying,2015-02-12,678,7,False,False,просить любить просить рядом,ask love ask next
7138,dying,2015-02-12,500,3,False,False,похуй похуй ... детка хотеть,fuck fuck... baby want
7139,dying,2015-02-12,515,4,False,False,сниться,dream
7140,dying,2015-02-12,699,8,False,False,вокруг предатель,around a traitor
7141,dying,2015-02-12,529,4,False,False,жить знать,live know
7142,dying,2015-02-12,486,4,False,False,курить трава,smoke weed
7143,dying,2015-02-12,672,7,False,False,играть любимый,play favorite
7144,dying,2015-02-12,519,6,False,False,давно сгнивать,rot for a long time
7145,dying,2015-02-12,537,4,False,False,верить сказка,believe a fairy tale
7146,dying,2015-02-12,594,3,False,False,гавно жизнь твой похожий,shit your life is similar
7147,dying,2015-02-12,602,2,False,False,самый замечательный чувство наркота любить,the most wonderful feeling of dope loving
7148,dying,2015-02-12,568,0,False,False,почему алкоголь наркотик,why alcohol is a drug
7149,dying,2015-02-12,479,2,False,False,весь ущербный,all flawed
7150,dying,2015-02-12,609,7,False,False,потеряться блять,get lost fucking
7151,dying,2015-02-12,717,5,False,False,рот закрывать пока говорить,keep your mouth shut while talking
7152,dying,2015-02-11,637,6,False,False,заболевать спид выебывать дорога,get sick AIDS fuck the road
7153,dying,2015-02-11,699,5,False,False,любить заботливый любить ответственный надежный мужчина вообще любить фантастика,love caring love responsible reliable man in general love fantasy
7154,dying,2015-02-11,661,5,False,False,охуевать грустно,fucking sad
7155,dying,2015-02-11,1179,8,False,False,бесить господи ебать твой мать,piss off lord fuck your mother
7156,dying,2015-02-11,1001,7,False,False,человек который понимать сарказм еблан общаться,a person who understands sarcasm fucked to communicate
7157,dying,2015-02-11,784,7,False,False,скромный любить порно,modest love porn
7158,dying,2015-02-11,701,3,False,False,красивый пакет голова,beautiful head pack
7159,dying,2015-02-11,783,9,False,False,го вдвоем спрыгивать крыша,go together jump off the roof
7160,dying,2015-02-11,521,0,False,False,любить наркотик,love dope
7161,dying,2015-02-11,765,4,False,False,спать красавица вечно хотеть спать красавица,sleep beauty forever want to sleep beauty
7162,dying,2015-02-11,761,2,False,False,катать свой машина ходить пешком,roll your car walk
7163,dying,2015-02-11,1160,12,False,False,хороший друг появляться девушка хороший друг,good friend show up girl good friend
7164,dying,2015-02-11,725,3,False,False,ебать серный кислота брызнуть,fuck sulfuric acid splatter
7165,dying,2015-02-11,687,6,False,False,будущее ждать карьера модель торговать трусы рынок,future wait career model trade shorts market
7166,dying,2015-02-11,583,3,False,False,научать смеяться,teach to laugh
7167,dying,2015-02-11,727,10,False,False,идеальный парень который бегать бухлый,the perfect guy who runs drunk
7168,dying,2015-02-11,390,3,False,False,сдыхать спидов отходы,breathe AIDS waste
7169,dying,2015-02-11,869,7,False,False,кто-то отмечать 14 февраль свой второй половинка любимый еда сериальчик комп кровать ONE LOVE,someone celebrate February 14 your soulmate favorite food TV series computer bed ONE LOVE
7170,dying,2015-02-11,640,5,False,False,ночь единственный девушка который попадаться глаз маньяк пройти мимо,night the only girl who catches the eye of a maniac to pass by
7171,dying,2015-02-11,776,4,False,False,купить роза хотеть доза,buy a rose want a dose
7172,dying,2015-02-11,561,5,False,False,случай грусть разбивать стекло молоток скрываться осколок,case sadness break glass hammer hide shard
7173,dying,2015-02-11,847,14,False,False,боже давать бита грохнуть шлюха,god give bit bang slut
7174,dying,2015-02-11,739,3,False,False,нагуляться молодец идти нахуй,walk up well done go fuck yourself
7175,dying,2015-02-11,730,11,False,False,мочь испортить настроение несколько минута представлять что-то свой воображение,can spoil the mood for a few minutes to imagine something of your imagination
7176,dying,2015-02-11,1224,9,False,False,спасибо воспоминание друг,thank you memory friend
7177,dying,2015-02-11,996,12,False,False,добрый это значить смочь вырывать хребет,good means being able to pull out the backbone
7178,dying,2015-02-11,568,6,False,False,просто признавать шлюха,just recognize whore
7179,dying,2015-02-11,513,2,False,False,сказать осуждать сделать это,say condemn do it
7180,dying,2015-02-11,1141,16,False,False,твой кожа бумага резать твой лицо маска прятать твой тело книга осуждать твой жизнь фильм заканчивать,your skin paper cut your face mask hide your body book condemn your life film end
7181,dying,2015-02-11,782,9,False,False,мочь понимать рождаться это типо шутка,be able to understand being born is like a joke
7182,dying,2015-02-11,855,4,False,False,настолько красивый зеркало завидовать вечно показывать какой-то урод прыщавый,so beautiful mirror envy forever showing some pimply freak
7183,dying,2015-02-11,826,9,False,False,неловкий момент слышать свой голос запись удивляться вообще мочь друг,embarrassing moment hear your voice record be surprised at all be able to friend
7184,dying,2015-02-11,724,1,False,False,человек весь сука,man the whole bitch
7185,dying,2015-02-11,879,4,False,False,жирный сочный,fat juicy
7186,dying,2015-02-11,639,8,False,False,ой идти нахуй свой любовь,oh go fuck your love
7187,dying,2015-02-11,546,3,False,False,любить любить пожирать,love love devour
7188,dying,2015-02-10,683,3,False,False,спайс,spice
7189,dying,2015-02-10,1473,3,False,False,лайк хотеть начинать новый жизнь 2015 чета как-то,like want to start a new life 2015 couple somehow
7190,dying,2015-02-10,1030,3,False,False,говорить человек время привыкать ко 17 год привыкать вставать 7 утро,talk man time to get used to 17 year get used to get up 7 morning
7191,dying,2015-02-10,1186,10,False,False,мочь это глупый хотеться жить замок просыпаться каждый утро сказка ощущать принцесса сережа 18,be able to be stupid want to live a castle wake up every morning a fairy tale feel princess serezha 18
7192,dying,2015-02-10,1065,13,False,False,уходить жизнь парень бросать кот сбегать,leave life guy throw cat run away
7193,dying,2015-02-10,1259,10,False,False,хотеть уезжать далеко мамка отпускать,want to go far mother let go
7194,dying,2015-02-10,1252,8,False,False,рад удача шлюха,happy luck whore
7195,dying,2015-02-10,1170,11,False,False,любить знать поэтому 14 го бухать,love to know therefore the 14th plump
7196,dying,2015-02-10,752,1,False,False,голова лишь мысль еда,head just a thought food
7197,dying,2015-02-10,722,2,False,False,насасывать сиська,suck boob
7198,dying,2015-02-10,782,4,False,False,нужный наркотик хотеть гамбургер,the right drug to want a hamburger
7199,dying,2015-02-10,1060,4,False,False,лайк 14 февраль сыч репост почему сыч просто интроверт,like 14 february owl repost why owl is just an introvert
7200,dying,2015-02-10,1125,6,False,False,жирный ахуенный форма,fat fucking shape
7201,dying,2015-02-10,821,5,False,False,понимать расставаться хотеть расставаться,understand parting want to part
7202,dying,2015-02-10,631,1,False,False,хуйня твой смысл жизнь,shit your meaning of life
7203,dying,2015-02-10,939,8,False,False,трогать рука трогаться ум,touch hand touch mind
7204,dying,2015-02-10,682,2,False,False,пацан согласный дрочить ебать шлюха,boy willing to masturbate fuck slut
7205,dying,2015-02-10,947,1,False,False,надеяться лайкать пост сдыхать,hope like post die
7206,dying,2015-02-10,1050,7,False,False,бесить человек который слишком выебываться,piss off a man who's too fucked up
7207,dying,2015-02-10,861,5,False,False,мочь купить хороший настроение мочь купить вискарь это суть самый,to be able to buy a good mood to be able to buy whiskey is the essence of the most
7208,dying,2015-02-10,1385,17,False,False,14 февраль это просто суббота усложнять,February 14 is just a Saturday to complicate
7209,dying,2015-02-10,991,10,False,False,темнота весь красавчик,darkness all handsome
7210,dying,2015-02-10,821,2,False,False,сухой погода рядом мокрый,dry weather nearby wet
7211,dying,2015-02-10,620,3,False,False,мало слово тело,little body word
7212,dying,2015-02-10,1062,9,False,False,стараться вести человек открытый дружелюбный сразу догадываться бухать,try to lead person open friendly immediately guess drink
7213,dying,2015-02-10,913,9,False,False,никто ничто порча виноватый,nobody nothing spoiling guilty
7214,dying,2015-02-10,684,2,False,False,агент поддержка вк игнорит,VK support agent ignores
7215,dying,2015-02-10,868,7,False,False,веять счастие по-моему сигарета водка сказать,winnow happiness in my opinion cigarette vodka say
7216,dying,2015-02-10,875,5,False,False,симпатичный самый самый симпатичный мальчик город ради бог выпускать подвал никто сказать,the cutest the cutest boy the city for god's sake let out the basement nobody say
7217,dying,2015-02-10,1224,19,False,False,весь влюбленный ждать 14 февраль ждать пятница 13,all in love wait 14 february wait friday 13
7218,dying,2015-02-10,850,10,False,False,помотать жизнь френдзон,shake life friendzone
7219,dying,2015-02-09,742,7,False,False,сказать наркотик деньги,say drug money
7220,dying,2015-02-09,786,5,False,False,мочь,be able
7221,dying,2015-02-09,681,4,False,False,любить пойти вон,love go out
7222,dying,2015-02-09,711,5,False,False,весь разный одинаково идти нахуй,all different the same go fuck yourself
7223,dying,2015-02-09,1129,13,False,False,нравиться либо дорогой либо нелегальный либо писать,like either expensive or illegal or writing
7224,dying,2015-02-09,741,2,False,False,плохо хотя похуй,bad though fuck
7225,dying,2015-02-09,934,11,False,False,онлайн писать,write online
7226,dying,2015-02-09,820,10,False,False,кинуть,throw
7227,dying,2015-02-09,749,7,False,False,покидать сон давать обнимать,leave a dream give a hug
7228,dying,2015-02-09,979,6,False,False,засыпать поза который подозревать 50 оттенок серый,fall asleep pose which suspect 50 shade gray
7229,dying,2015-02-09,764,5,False,False,идти улица видеть парочка аж слеза глаз накатываться,go street see a couple as much as a tear eye roll
7230,dying,2015-02-09,1029,13,False,False,ничтожный мелкий людишки бесить леночка 7 год,insignificant little people to enrage Lenochka 7 years
7231,dying,2015-02-09,1039,10,False,False,обнулять,reset
7232,dying,2015-02-09,622,2,False,False,твой глаз мочь наебывать,your eye can fuck
7233,dying,2015-02-09,557,3,False,False,помнить детство каждый говорить особенный это неправда,remember childhood everyone say special it's not true
7234,dying,2015-02-09,1820,7,False,False,репост влюбленный долбаеб лайк стыдно репощать,repost
7235,dying,2015-02-09,790,1,False,False,влюбляться встречаться февраль равный нехер делать,fall in love meet february equal nigga do
7236,dying,2015-02-09,846,2,False,False,день лететь шлюха небоскреб,day fly slut skyscraper
7237,dying,2015-02-09,536,1,False,False,любить конфета секс утро,love candy sex morning
7238,dying,2015-02-09,978,9,False,False,спать обед Льзя,sleep lunch lizya
7239,dying,2015-02-09,713,2,False,False,хотеть обниматься жрать пицца,want to cuddle eat pizza
7240,dying,2015-02-09,981,8,False,False,спать идти мудить учебник собирать утро пиздокрывать бегать,sleep go mudit textbook collect morning cunt cover run
7241,dying,2015-02-09,977,7,False,False,сосать оставлять подписчик,suck keep subscriber
7242,dying,2015-02-09,498,3,False,False,пойти поспать наливать винцо,go to sleep pour some wine
7243,dying,2015-02-09,1114,13,False,False,это немножк влюбляться,it's a little bit in love
7244,dying,2015-02-09,844,11,False,False,хотеть обнимашка,want a hug
7245,dying,2015-02-09,1019,9,False,False,скорый встреча глаз,quick eye contact
7246,dying,2015-02-09,849,3,False,False,вечно молодой вечно ебать прыщ,forever young forever fuck pimple
7247,dying,2015-02-09,745,3,False,False,мило смотреться хуй рот,cute look dick mouth
7248,dying,2015-02-09,869,4,False,False,ждать жених армия муж война брат учеба отец работа сын школа никак парень гулянка запоминать это милый девушка забывать ценить,wait for the groom army husband war brother study father work son school no way guy partying remember this cute girl forget to appreciate
7249,dying,2015-02-09,1005,15,False,False,потрясать чувство чувствовать ничто видеть человек который проливать столько слеза,shock feeling feel nothing see a person who shed so many tears
7250,dying,2015-02-09,870,6,False,False,высыпаться,get enough sleep
7251,dying,2015-02-09,750,4,False,False,давать напиваться снимать порно,get drunk shoot porn
7252,dying,2015-02-09,1094,14,False,False,слишком любить глаз смотреть чужой,too fond of eyes to watch someone else's
7253,dying,2015-02-09,784,3,False,False,знать самый страшный жизнь ебать твой,know the scariest life fuck your
7254,dying,2015-02-09,736,4,False,False,зря время потратить забухать,wasting time to swell
7255,dying,2015-02-09,421,3,False,False,жрать ночь,eat the night
7256,dying,2015-02-09,588,0,False,False,любить свет лан го трахаться 00 ))) го 0,love light lan go fuck 00 ))) go 0
7257,dying,2015-02-09,494,1,False,False,беречь трахать,cherish fuck
7258,dying,2015-02-08,660,4,False,False,знать ничто,know nothing
7259,dying,2015-02-08,837,6,False,False,красивый отфотошоплять,beautiful photoshop
7260,dying,2015-02-08,720,8,False,False,ебануть просто характер,fuck just character
7261,dying,2015-02-08,729,4,False,False,любить готовый открывать свой аудиозапись,love ready to open your audio recording
7262,dying,2015-02-08,996,10,False,False,18 ой,18 th
7263,dying,2015-02-08,874,8,False,False,жирный просто запутываться тортик,fat just tangle cake
7264,dying,2015-02-08,1024,6,False,False,погулять бля охуевать давать,take a walk fucking fucking give
7265,dying,2015-02-08,555,2,False,False,твой смысл жизнь умещаться пакетик,your meaning of life fit a bag
7266,dying,2015-02-08,1019,8,False,False,трогательный трогать трогать,touching touch touch
7267,dying,2015-02-08,1266,9,False,False,темнота нич,the darkness of nothing
7268,dying,2015-02-08,801,10,False,False,обещать отпускать держать суть,promise to let go keep the essence
7269,dying,2015-02-08,904,9,False,False,дерьмовый настроение здравствовать,shitty mood hello
7270,dying,2015-02-08,1210,17,False,False,называть страшный человек делать комплимент называть страшный страшный,call scary person do compliment call scary scary
7271,dying,2015-02-08,1014,18,False,False,бывать день который хотеться поставлять повтор,be the day that you want to deliver a repeat
7272,dying,2015-02-08,756,3,False,False,использовать парень забывать использовать,use guy forget to use
7273,dying,2015-02-08,469,0,False,False,35000 3 спасибо пилюлька !!!,35000 3 thanks pill!!!
7274,dying,2015-02-08,786,6,False,False,стресс мочь вызывать различный заболевание стресс способный вызывать сатана,stress can cause various diseases stress can cause satan
7275,dying,2015-02-08,750,2,False,False,сябок игнорчик,syabok ignorer
7276,dying,2015-02-08,1181,21,False,False,привычка ныть насчет 14 го февраль переживать пятница 13 е вообще доживать,the habit of whining about February 14th worrying about Friday the 13th not living at all
7277,dying,2015-02-08,884,4,False,False,р г м п з д б л ы,r g m p z d b ly
7278,dying,2015-02-08,495,3,False,False,полететь пизда тефтели,fly cunt meatballs
7279,dying,2015-02-08,682,8,False,False,каждый проходить что-то изменять,every pass something to change
7280,dying,2015-02-08,574,1,False,False,сухой погода рядом мокрый,dry weather nearby wet
7281,dying,2015-02-08,520,2,False,False,проститутка одеваться элегантно,prostitute dress elegant
7282,dying,2015-02-08,982,8,False,False,худой худо худой ху х пиздец жирный,skinny skinny skinny huh fucked up fat
7283,dying,2015-02-08,698,6,False,False,грубить охватывать ебало,rude cover fuck
7284,dying,2015-02-08,559,4,False,False,хуй творить,dick to create
7285,dying,2015-02-08,806,9,False,False,доебывать учеба хватить,fuck study enough
7286,dying,2015-02-08,1020,4,False,False,охуенный настроение хотеться садиться алкаш бухать водка,fucking mood want to sit drunk drink vodka
7287,dying,2015-02-08,619,5,False,False,человек предавать каждый день,man betray every day
7288,dying,2015-02-08,1255,11,False,False,абонент звонить 0 видимо очень скучать,subscriber call 0 apparently very bored
7289,dying,2015-02-08,496,3,False,False,ненавидеть,hate
7290,dying,2015-02-08,556,4,False,False,плохо встречать,ill meet
7291,dying,2015-02-08,595,3,False,False,вокруг пиздеж,around pizdezh
7292,dying,2015-02-08,447,2,False,False,давать помолчать,silence
7293,dying,2015-02-08,567,3,False,False,врать сука,lie bitch
7294,dying,2015-02-08,743,8,False,False,милый разрушать твой жизнь,darling ruin your life
7295,dying,2015-02-07,672,7,False,False,пора спать пора спаты пора спа пора сп пора пора пора п пора пора пора пора ку пора курица пора курить пора курить пора курить,it's time to sleep
7296,dying,2015-02-07,849,4,False,False,употреблять героин простой )) 0,use heroin simple)) 0
7297,dying,2015-02-07,617,2,False,False,доводить человек слеза,bring a man to tears
7298,dying,2015-02-07,593,2,False,False,сосать получаться,suck turn out
7299,dying,2015-02-07,892,8,False,False,прекрасный,beautiful
7300,dying,2015-02-07,821,8,False,False,судить знать,judge know
7301,dying,2015-02-07,709,6,False,False,плохой просто оставаться,bad just stay
7302,dying,2015-02-07,980,13,False,False,зря слово влюбляться скрываться блять,in vain the word fall in love hide fuck
7303,dying,2015-02-07,562,5,False,False,ценитель шлюха,whore connoisseur
7304,dying,2015-02-07,840,3,False,False,лайк второй половинка репост нахуй нужный,like second half repost fuck right
7305,dying,2015-02-07,764,5,False,False,любить малыш это нравиться нравиться ?? любить,to love baby is to like to like ?? be in love
7306,dying,2015-02-07,724,4,False,False,очень схожий характер дерьмо,very similar character shit
7307,dying,2015-02-07,1400,9,False,False,нравиться мудень,like mudden
7308,dying,2015-02-07,863,2,False,False,сижок сижка,sizhok sizhok
7309,dying,2015-02-07,672,5,False,False,просто никто нравиться,just like no one
7310,dying,2015-02-07,771,5,False,False,любовь лохов,suckers love
7311,dying,2015-02-07,870,3,False,False,написать твой имя лифт бомж нассать,write your name lift bum piss
7312,dying,2015-02-07,496,1,False,False,счет пойти нахуй,account go to hell
7313,dying,2015-02-07,751,6,False,False,уебок ценить любовь пока плакаться подушка думать ебать тварь долбоеб ценить,motherfucker appreciate love while crying pillow think fuck creature motherfucker appreciate
7314,dying,2015-02-07,659,2,False,False,дождь спрятать слеза твой стремный ебать,rain hide tear your dumb fuck
7315,dying,2015-02-07,614,0,False,False,хуйнуть хотеть сбрасываться какой-нибудь мост,fuck want to drop some bridge
7316,dying,2015-02-07,1876,24,False,False,идти школа учиться смотреть идиот,go school learn to watch idiot
7317,dying,2015-02-07,786,3,False,False,иметь сто рубль иметь хоп хэй лалалэй,have a hundred ruble have hop hey lalalei
7318,dying,2015-02-07,449,2,False,False,надеяться твой надгробие выглядеть,hope your tombstone look like
7319,dying,2015-02-07,830,11,False,False,весь твой подружка выебывать шлюшка,all your girlfriend fucking slut
7320,dying,2015-02-07,641,6,False,False,параллельный вселенная река бухнуть единорог который охотиться бесить это очень занимать единорог,parallel universe river
7321,dying,2015-02-07,1439,13,False,False,винкс парень,winx guy
7322,dying,2015-02-07,723,7,False,False,хотеть плакать,want to cry
7323,dying,2015-02-07,625,10,False,False,намного хороший дот,much good dot
7324,dying,2015-02-07,532,3,False,False,описывать слово заебывать,describe the word fuck
7325,dying,2015-02-07,683,4,False,False,твой твой оставаться,your your stay
7326,dying,2015-02-07,401,0,False,False,34000 3 спасибо пилюлька 3,34000 3 thank you pill 3
7327,dying,2015-02-07,824,9,False,False,чей это пьяный тело лестница твой беситься,whose drunken body is your ladder freaking out
7328,dying,2015-02-07,827,7,False,False,помнить курс доллар 27 рубль маленький баночка кол стоить 11 р уебка жить хотеться,remember the exchange rate dollar 27 ruble small jar stake cost 11 r motherfucker want to live
7329,dying,2015-02-07,1150,10,False,False,уметь ценить научаться ценить воспоминание,be able to appreciate learn to appreciate the memory
7330,dying,2015-02-07,659,5,False,False,уметь ценить научаться ценить воспоминание,be able to appreciate learn to appreciate the memory
